iteration,X,Y
4508,122.54,-0.343064174
4509,122.545,-0.342630487
4510,122.55,-0.342196836
4511,122.555,-0.341763221
4512,122.56,-0.341329644
4513,122.565,-0.340896104
4514,122.57,-0.3404626
4515,122.575,-0.340029133
4516,122.58,-0.339595703
4517,122.585,-0.33916231
4518,122.59,-0.338728953
4519,122.595,-0.338295634
4520,122.6,-0.337862351
4521,122.605,-0.337429105
4522,122.61,-0.336995895
4523,122.615,-0.336562723
4524,122.62,-0.336129587
4525,122.625,-0.335696488
4526,122.63,-0.335263425
4527,122.635,-0.3348304
4528,122.64,-0.334397411
4529,122.645,-0.333964459
4530,122.65,-0.333531543
4531,122.655,-0.333098665
4532,122.66,-0.332665823
4533,122.665,-0.332233018
4534,122.67,-0.331800249
4535,122.675,-0.331367517
4536,122.68,-0.330934822
4537,122.685,-0.330502164
4538,122.69,-0.330069542
4539,122.695,-0.329636957
4540,122.7,-0.329204409
4541,122.705,-0.328771897
4542,122.71,-0.328339423
4543,122.715,-0.327906984
4544,122.72,-0.327474583
4545,122.725,-0.327042218
4546,122.73,-0.326609889
4547,122.735,-0.326177598
4548,122.74,-0.325745343
4549,122.745,-0.325313125
4550,122.75,-0.324880943
4551,122.755,-0.324448798
4552,122.76,-0.324016689
4553,122.765,-0.323584618
4554,122.77,-0.323152582
4555,122.775,-0.322720584
4556,122.78,-0.322288622
4557,122.785,-0.321856697
4558,122.79,-0.321424808
4559,122.795,-0.320992956
4560,122.8,-0.32056114
4561,122.805,-0.320129361
4562,122.81,-0.319697619
4563,122.815,-0.319265913
4564,122.82,-0.318834244
4565,122.825,-0.318402611
4566,122.83,-0.317971015
4567,122.835,-0.317539455
4568,122.84,-0.317107932
4569,122.845,-0.316676446
4570,122.85,-0.316244996
4571,122.855,-0.315813583
4572,122.86,-0.315382206
4573,122.865,-0.314950866
4574,122.87,-0.314519562
4575,122.875,-0.314088295
4576,122.88,-0.313657064
4577,122.885,-0.31322587
4578,122.89,-0.312794712
4579,122.895,-0.312363591
4580,122.9,-0.311932506
4581,122.905,-0.311501458
4582,122.91,-0.311070446
4583,122.915,-0.310639471
4584,122.92,-0.310208532
4585,122.925,-0.30977763
4586,122.93,-0.309346764
4587,122.935,-0.308915935
4588,122.94,-0.308485142
4589,122.945,-0.308054385
4590,122.95,-0.307623665
4591,122.955,-0.307192982
4592,122.96,-0.306762335
4593,122.965,-0.306331724
4594,122.97,-0.30590115
4595,122.975,-0.305470612
4596,122.98,-0.305040111
4597,122.985,-0.304609646
4598,122.99,-0.304179217
4599,122.995,-0.303748825
4600,123,-0.30331847
4601,123.005,-0.30288815
4602,123.01,-0.302457867
4603,123.015,-0.302027621
4604,123.02,-0.301597411
4605,123.025,-0.301167237
4606,123.03,-0.300737099
4607,123.035,-0.300306998
4608,123.04,-0.299876934
4609,123.045,-0.299446905
4610,123.05,-0.299016914
4611,123.055,-0.298586958
4612,123.06,-0.298157039
4613,123.065,-0.297727156
4614,123.07,-0.297297309
4615,123.075,-0.296867499
4616,123.08,-0.296437725
4617,123.085,-0.296007988
4618,123.09,-0.295578286
4619,123.095,-0.295148622
4620,123.1,-0.294718993
4621,123.105,-0.294289401
4622,123.11,-0.293859845
4623,123.115,-0.293430325
4624,123.12,-0.293000841
4625,123.125,-0.292571394
4626,123.13,-0.292141984
4627,123.135,-0.291712609
4628,123.14,-0.291283271
4629,123.145,-0.290853969
4630,123.15,-0.290424703
4631,123.155,-0.289995473
4632,123.16,-0.28956628
4633,123.165,-0.289137123
4634,123.17,-0.288708002
4635,123.175,-0.288278918
4636,123.18,-0.28784987
4637,123.185,-0.287420858
4638,123.19,-0.286991882
4639,123.195,-0.286562942
4640,123.2,-0.286134039
4641,123.205,-0.285705172
4642,123.21,-0.285276341
4643,123.215,-0.284847546
4644,123.22,-0.284418788
4645,123.225,-0.283990065
4646,123.23,-0.283561379
4647,123.235,-0.283132729
4648,123.24,-0.282704115
4649,123.245,-0.282275538
4650,123.25,-0.281846996
4651,123.255,-0.281418491
4652,123.26,-0.280990022
4653,123.265,-0.280561589
4654,123.27,-0.280133192
4655,123.275,-0.279704832
4656,123.28,-0.279276507
4657,123.285,-0.278848219
4658,123.29,-0.278419967
4659,123.295,-0.277991751
4660,123.3,-0.277563571
4661,123.305,-0.277135427
4662,123.31,-0.276707319
4663,123.315,-0.276279247
4664,123.32,-0.275851212
4665,123.325,-0.275423212
4666,123.33,-0.274995249
4667,123.335,-0.274567322
4668,123.34,-0.274139431
4669,123.345,-0.273711576
4670,123.35,-0.273283757
4671,123.355,-0.272855974
4672,123.36,-0.272428227
4673,123.365,-0.272000516
4674,123.37,-0.271572842
4675,123.375,-0.271145203
4676,123.38,-0.2707176
4677,123.385,-0.270290034
4678,123.39,-0.269862503
4679,123.395,-0.269435009
4680,123.4,-0.269007551
4681,123.405,-0.268580128
4682,123.41,-0.268152742
4683,123.415,-0.267725391
4684,123.42,-0.267298077
4685,123.425,-0.266870799
4686,123.43,-0.266443557
4687,123.435,-0.26601635
4688,123.44,-0.26558918
4689,123.445,-0.265162046
4690,123.45,-0.264734947
4691,123.455,-0.264307885
4692,123.46,-0.263880859
4693,123.465,-0.263453868
4694,123.47,-0.263026914
4695,123.475,-0.262599995
4696,123.48,-0.262173113
4697,123.485,-0.261746266
4698,123.49,-0.261319456
4699,123.495,-0.260892681
4700,123.5,-0.260465942
4701,123.505,-0.260039239
4702,123.51,-0.259612573
4703,123.515,-0.259185942
4704,123.52,-0.258759347
4705,123.525,-0.258332788
4706,123.53,-0.257906264
4707,123.535,-0.257479777
4708,123.54,-0.257053326
4709,123.545,-0.25662691
4710,123.55,-0.256200531
4711,123.555,-0.255774187
4712,123.56,-0.255347879
4713,123.565,-0.254921607
4714,123.57,-0.254495371
4715,123.575,-0.254069171
4716,123.58,-0.253643007
4717,123.585,-0.253216879
4718,123.59,-0.252790786
4719,123.595,-0.252364729
4720,123.6,-0.251938709
4721,123.605,-0.251512723
4722,123.61,-0.251086774
4723,123.615,-0.250660861
4724,123.62,-0.250234984
4725,123.625,-0.249809142
4726,123.63,-0.249383336
4727,123.635,-0.248957566
4728,123.64,-0.248531832
4729,123.645,-0.248106133
4730,123.65,-0.247680471
4731,123.655,-0.247254844
4732,123.66,-0.246829253
4733,123.665,-0.246403698
4734,123.67,-0.245978178
4735,123.675,-0.245552695
4736,123.68,-0.245127247
4737,123.685,-0.244701835
4738,123.69,-0.244276458
4739,123.695,-0.243851118
4740,123.7,-0.243425813
4741,123.705,-0.243000544
4742,123.71,-0.242575311
4743,123.715,-0.242150113
4744,123.72,-0.241724951
4745,123.725,-0.241299825
4746,123.73,-0.240874735
4747,123.735,-0.24044968
4748,123.74,-0.240024661
4749,123.745,-0.239599678
4750,123.75,-0.23917473
4751,123.755,-0.238749819
4752,123.76,-0.238324943
4753,123.765,-0.237900102
4754,123.77,-0.237475298
4755,123.775,-0.237050529
4756,123.78,-0.236625795
4757,123.785,-0.236201098
4758,123.79,-0.235776436
4759,123.795,-0.235351809
4760,123.8,-0.234927219
4761,123.805,-0.234502664
4762,123.81,-0.234078145
4763,123.815,-0.233653661
4764,123.82,-0.233229213
4765,123.825,-0.232804801
4766,123.83,-0.232380424
4767,123.835,-0.231956083
4768,123.84,-0.231531778
4769,123.845,-0.231107508
4770,123.85,-0.230683274
4771,123.855,-0.230259075
4772,123.86,-0.229834912
4773,123.865,-0.229410785
4774,123.87,-0.228986693
4775,123.875,-0.228562637
4776,123.88,-0.228138616
4777,123.885,-0.227714631
4778,123.89,-0.227290682
4779,123.895,-0.226866768
4780,123.9,-0.22644289
4781,123.905,-0.226019047
4782,123.91,-0.22559524
4783,123.915,-0.225171469
4784,123.92,-0.224747733
4785,123.925,-0.224324032
4786,123.93,-0.223900368
4787,123.935,-0.223476738
4788,123.94,-0.223053145
4789,123.945,-0.222629586
4790,123.95,-0.222206064
4791,123.955,-0.221782576
4792,123.96,-0.221359125
4793,123.965,-0.220935709
4794,123.97,-0.220512328
4795,123.975,-0.220088983
4796,123.98,-0.219665673
4797,123.985,-0.219242399
4798,123.99,-0.218819161
4799,123.995,-0.218395958
4800,124,-0.21797279
4801,124.005,-0.217549658
4802,124.01,-0.217126561
4803,124.015,-0.2167035
4804,124.02,-0.216280474
4805,124.025,-0.215857484
4806,124.03,-0.215434529
4807,124.035,-0.21501161
4808,124.04,-0.214588726
4809,124.045,-0.214165877
4810,124.05,-0.213743064
4811,124.055,-0.213320287
4812,124.06,-0.212897545
4813,124.065,-0.212474838
4814,124.07,-0.212052167
4815,124.075,-0.211629531
4816,124.08,-0.21120693
4817,124.085,-0.210784365
4818,124.09,-0.210361836
4819,124.095,-0.209939341
4820,124.1,-0.209516882
4821,124.105,-0.209094459
4822,124.11,-0.208672071
4823,124.115,-0.208249718
4824,124.12,-0.207827401
4825,124.125,-0.207405119
4826,124.13,-0.206982872
4827,124.135,-0.206560661
4828,124.14,-0.206138485
4829,124.145,-0.205716345
4830,124.15,-0.20529424
4831,124.155,-0.20487217
4832,124.16,-0.204450136
4833,124.165,-0.204028136
4834,124.17,-0.203606173
4835,124.175,-0.203184244
4836,124.18,-0.202762351
4837,124.185,-0.202340493
4838,124.19,-0.201918671
4839,124.195,-0.201496884
4840,124.2,-0.201075132
4841,124.205,-0.200653415
4842,124.21,-0.200231734
4843,124.215,-0.199810088
4844,124.22,-0.199388477
4845,124.225,-0.198966902
4846,124.23,-0.198545362
4847,124.235,-0.198123857
4848,124.24,-0.197702387
4849,124.245,-0.197280953
4850,124.25,-0.196859554
4851,124.255,-0.19643819
4852,124.26,-0.196016862
4853,124.265,-0.195595568
4854,124.27,-0.19517431
4855,124.275,-0.194753087
4856,124.28,-0.1943319
4857,124.285,-0.193910747
4858,124.29,-0.19348963
4859,124.295,-0.193068548
4860,124.3,-0.192647502
4861,124.305,-0.19222649
4862,124.31,-0.191805514
4863,124.315,-0.191384573
4864,124.32,-0.190963667
4865,124.325,-0.190542796
4866,124.33,-0.190121961
4867,124.335,-0.189701161
4868,124.34,-0.189280395
4869,124.345,-0.188859665
4870,124.35,-0.188438971
4871,124.355,-0.188018311
4872,124.36,-0.187597687
4873,124.365,-0.187177097
4874,124.37,-0.186756543
4875,124.375,-0.186336024
4876,124.38,-0.18591554
4877,124.385,-0.185495092
4878,124.39,-0.185074678
4879,124.395,-0.1846543
4880,124.4,-0.184233957
4881,124.405,-0.183813648
4882,124.41,-0.183393375
4883,124.415,-0.182973137
4884,124.42,-0.182552935
4885,124.425,-0.182132767
4886,124.43,-0.181712634
4887,124.435,-0.181292537
4888,124.44,-0.180872474
4889,124.445,-0.180452447
4890,124.45,-0.180032455
4891,124.455,-0.179612497
4892,124.46,-0.179192575
4893,124.465,-0.178772688
4894,124.47,-0.178352836
4895,124.475,-0.177933019
4896,124.48,-0.177513238
4897,124.485,-0.177093491
4898,124.49,-0.176673779
4899,124.495,-0.176254102
4900,124.5,-0.175834461
4901,124.505,-0.175414854
4902,124.51,-0.174995282
4903,124.515,-0.174575746
4904,124.52,-0.174156244
4905,124.525,-0.173736778
4906,124.53,-0.173317346
4907,124.535,-0.17289795
4908,124.54,-0.172478588
4909,124.545,-0.172059262
4910,124.55,-0.17163997
4911,124.555,-0.171220714
4912,124.56,-0.170801492
4913,124.565,-0.170382305
4914,124.57,-0.169963154
4915,124.575,-0.169544037
4916,124.58,-0.169124956
4917,124.585,-0.168705909
4918,124.59,-0.168286897
4919,124.595,-0.16786792
4920,124.6,-0.167448978
4921,124.605,-0.167030072
4922,124.61,-0.1666112
4923,124.615,-0.166192363
4924,124.62,-0.165773561
4925,124.625,-0.165354793
4926,124.63,-0.164936061
4927,124.635,-0.164517364
4928,124.64,-0.164098701
4929,124.645,-0.163680074
4930,124.65,-0.163261481
4931,124.655,-0.162842924
4932,124.66,-0.162424401
4933,124.665,-0.162005913
4934,124.67,-0.16158746
4935,124.675,-0.161169042
4936,124.68,-0.160750659
4937,124.685,-0.16033231
4938,124.69,-0.159913997
4939,124.695,-0.159495718
4940,124.7,-0.159077475
4941,124.705,-0.158659266
4942,124.71,-0.158241092
4943,124.715,-0.157822952
4944,124.72,-0.157404848
4945,124.725,-0.156986779
4946,124.73,-0.156568744
4947,124.735,-0.156150744
4948,124.74,-0.155732779
4949,124.745,-0.155314849
4950,124.75,-0.154896953
4951,124.755,-0.154479093
4952,124.76,-0.154061267
4953,124.765,-0.153643476
4954,124.77,-0.15322572
4955,124.775,-0.152807999
4956,124.78,-0.152390312
4957,124.785,-0.15197266
4958,124.79,-0.151555043
4959,124.795,-0.151137461
4960,124.8,-0.150719914
4961,124.805,-0.150302401
4962,124.81,-0.149884923
4963,124.815,-0.14946748
4964,124.82,-0.149050071
4965,124.825,-0.148632698
4966,124.83,-0.148215359
4967,124.835,-0.147798055
4968,124.84,-0.147380785
4969,124.845,-0.146963551
4970,124.85,-0.146546351
4971,124.855,-0.146129185
4972,124.86,-0.145712055
4973,124.865,-0.145294959
4974,124.87,-0.144877898
4975,124.875,-0.144460872
4976,124.88,-0.14404388
4977,124.885,-0.143626923
4978,124.89,-0.143210001
4979,124.895,-0.142793113
4980,124.9,-0.14237626
4981,124.905,-0.141959442
4982,124.91,-0.141542659
4983,124.915,-0.14112591
4984,124.92,-0.140709196
4985,124.925,-0.140292516
4986,124.93,-0.139875871
4987,124.935,-0.139459261
4988,124.94,-0.139042685
4989,124.945,-0.138626144
4990,124.95,-0.138209638
4991,124.955,-0.137793167
4992,124.96,-0.13737673
4993,124.965,-0.136960327
4994,124.97,-0.136543959
4995,124.975,-0.136127626
4996,124.98,-0.135711328
4997,124.985,-0.135295064
4998,124.99,-0.134878835
4999,124.995,-0.13446264
5000,125,-0.13404648
5001,125.005,-0.133630354
5002,125.01,-0.133214263
5003,125.015,-0.132798207
5004,125.02,-0.132382185
5005,125.025,-0.131966198
5006,125.03,-0.131550246
5007,125.035,-0.131134328
5008,125.04,-0.130718444
5009,125.045,-0.130302595
5010,125.05,-0.129886781
5011,125.055,-0.129471001
5012,125.06,-0.129055256
5013,125.065,-0.128639545
5014,125.07,-0.128223869
5015,125.075,-0.127808227
5016,125.08,-0.12739262
5017,125.085,-0.126977048
5018,125.09,-0.12656151
5019,125.095,-0.126146006
5020,125.1,-0.125730537
5021,125.105,-0.125315102
5022,125.11,-0.124899702
5023,125.115,-0.124484337
5024,125.12,-0.124069006
5025,125.125,-0.123653709
5026,125.13,-0.123238447
5027,125.135,-0.12282322
5028,125.14,-0.122408027
5029,125.145,-0.121992868
5030,125.15,-0.121577744
5031,125.155,-0.121162654
5032,125.16,-0.120747599
5033,125.165,-0.120332578
5034,125.17,-0.119917592
5035,125.175,-0.11950264
5036,125.18,-0.119087723
5037,125.185,-0.11867284
5038,125.19,-0.118257991
5039,125.195,-0.117843177
5040,125.2,-0.117428397
5041,125.205,-0.117013652
5042,125.21,-0.116598941
5043,125.215,-0.116184264
5044,125.22,-0.115769622
5045,125.225,-0.115355015
5046,125.23,-0.114940442
5047,125.235,-0.114525903
5048,125.24,-0.114111398
5049,125.245,-0.113696928
5050,125.25,-0.113282492
5051,125.255,-0.112868091
5052,125.26,-0.112453724
5053,125.265,-0.112039392
5054,125.27,-0.111625093
5055,125.275,-0.111210829
5056,125.28,-0.1107966
5057,125.285,-0.110382405
5058,125.29,-0.109968244
5059,125.295,-0.109554118
5060,125.3,-0.109140025
5061,125.305,-0.108725968
5062,125.31,-0.108311944
5063,125.315,-0.107897955
5064,125.32,-0.107484
5065,125.325,-0.10707008
5066,125.33,-0.106656194
5067,125.335,-0.106242342
5068,125.34,-0.105828524
5069,125.345,-0.105414741
5070,125.35,-0.105000992
5071,125.355,-0.104587277
5072,125.36,-0.104173597
5073,125.365,-0.103759951
5074,125.37,-0.103346339
5075,125.375,-0.102932761
5076,125.38,-0.102519218
5077,125.385,-0.102105709
5078,125.39,-0.101692234
5079,125.395,-0.101278794
5080,125.4,-0.100865387
5081,125.405,-0.100452015
5082,125.41,-0.100038678
5083,125.415,-0.099625374
5084,125.42,-0.099212105
5085,125.425,-0.09879887
5086,125.43,-0.098385669
5087,125.435,-0.097972502
5088,125.44,-0.09755937
5089,125.445,-0.097146272
5090,125.45,-0.096733208
5091,125.455,-0.096320178
5092,125.46,-0.095907182
5093,125.465,-0.095494221
5094,125.47,-0.095081294
5095,125.475,-0.094668401
5096,125.48,-0.094255542
5097,125.485,-0.093842717
5098,125.49,-0.093429927
5099,125.495,-0.09301717
5100,125.5,-0.092604448
5101,125.505,-0.09219176
5102,125.51,-0.091779107
5103,125.515,-0.091366487
5104,125.52,-0.090953901
5105,125.525,-0.09054135
5106,125.53,-0.090128833
5107,125.535,-0.08971635
5108,125.54,-0.089303901
5109,125.545,-0.088891486
5110,125.55,-0.088479105
5111,125.555,-0.088066759
5112,125.56,-0.087654446
5113,125.565,-0.087242168
5114,125.57,-0.086829924
5115,125.575,-0.086417713
5116,125.58,-0.086005537
5117,125.585,-0.085593395
5118,125.59,-0.085181288
5119,125.595,-0.084769214
5120,125.6,-0.084357174
5121,125.605,-0.083945168
5122,125.61,-0.083533197
5123,125.615,-0.083121259
5124,125.62,-0.082709356
5125,125.625,-0.082297487
5126,125.63,-0.081885651
5127,125.635,-0.08147385
5128,125.64,-0.081062083
5129,125.645,-0.08065035
5130,125.65,-0.08023865
5131,125.655,-0.079826985
5132,125.66,-0.079415354
5133,125.665,-0.079003757
5134,125.67,-0.078592194
5135,125.675,-0.078180665
5136,125.68,-0.07776917
5137,125.685,-0.077357709
5138,125.69,-0.076946282
5139,125.695,-0.076534889
5140,125.7,-0.07612353
5141,125.705,-0.075712205
5142,125.71,-0.075300914
5143,125.715,-0.074889657
5144,125.72,-0.074478434
5145,125.725,-0.074067245
5146,125.73,-0.07365609
5147,125.735,-0.073244969
5148,125.74,-0.072833882
5149,125.745,-0.072422828
5150,125.75,-0.072011809
5151,125.755,-0.071600824
5152,125.76,-0.071189872
5153,125.765,-0.070778955
5154,125.77,-0.070368071
5155,125.775,-0.069957222
5156,125.78,-0.069546406
5157,125.785,-0.069135624
5158,125.79,-0.068724877
5159,125.795,-0.068314163
5160,125.8,-0.067903483
5161,125.805,-0.067492837
5162,125.81,-0.067082225
5163,125.815,-0.066671646
5164,125.82,-0.066261102
5165,125.825,-0.065850591
5166,125.83,-0.065440115
5167,125.835,-0.065029672
5168,125.84,-0.064619263
5169,125.845,-0.064208888
5170,125.85,-0.063798547
5171,125.855,-0.06338824
5172,125.86,-0.062977966
5173,125.865,-0.062567727
5174,125.87,-0.062157521
5175,125.875,-0.061747349
5176,125.88,-0.061337211
5177,125.885,-0.060927107
5178,125.89,-0.060517037
5179,125.895,-0.060107
5180,125.9,-0.059696998
5181,125.905,-0.059287029
5182,125.91,-0.058877094
5183,125.915,-0.058467193
5184,125.92,-0.058057325
5185,125.925,-0.057647492
5186,125.93,-0.057237692
5187,125.935,-0.056827926
5188,125.94,-0.056418194
5189,125.945,-0.056008495
5190,125.95,-0.05559883
5191,125.955,-0.0551892
5192,125.96,-0.054779602
5193,125.965,-0.054370039
5194,125.97,-0.05396051
5195,125.975,-0.053551014
5196,125.98,-0.053141552
5197,125.985,-0.052732123
5198,125.99,-0.052322729
5199,125.995,-0.051913368
5200,126,-0.051504041
5201,126.005,-0.051094748
5202,126.01,-0.050685488
5203,126.015,-0.050276262
5204,126.02,-0.04986707
5205,126.025,-0.049457912
5206,126.03,-0.049048787
5207,126.035,-0.048639696
5208,126.04,-0.048230639
5209,126.045,-0.047821615
5210,126.05,-0.047412625
5211,126.055,-0.047003669
5212,126.06,-0.046594747
5213,126.065,-0.046185858
5214,126.07,-0.045777003
5215,126.075,-0.045368181
5216,126.08,-0.044959394
5217,126.085,-0.044550639
5218,126.09,-0.044141919
5219,126.095,-0.043733232
5220,126.1,-0.043324579
5221,126.105,-0.04291596
5222,126.11,-0.042507374
5223,126.115,-0.042098822
5224,126.12,-0.041690303
5225,126.125,-0.041281818
5226,126.13,-0.040873367
5227,126.135,-0.040464949
5228,126.14,-0.040056565
5229,126.145,-0.039648215
5230,126.15,-0.039239898
5231,126.155,-0.038831615
5232,126.16,-0.038423365
5233,126.165,-0.038015149
5234,126.17,-0.037606967
5235,126.175,-0.037198818
5236,126.18,-0.036790703
5237,126.185,-0.036382621
5238,126.19,-0.035974573
5239,126.195,-0.035566559
5240,126.2,-0.035158578
5241,126.205,-0.034750631
5242,126.21,-0.034342717
5243,126.215,-0.033934837
5244,126.22,-0.03352699
5245,126.225,-0.033119177
5246,126.23,-0.032711398
5247,126.235,-0.032303652
5248,126.24,-0.031895939
5249,126.245,-0.03148826
5250,126.25,-0.031080615
5251,126.255,-0.030673003
5252,126.26,-0.030265425
5253,126.265,-0.02985788
5254,126.27,-0.029450369
5255,126.275,-0.029042891
5256,126.28,-0.028635447
5257,126.285,-0.028228036
5258,126.29,-0.027820659
5259,126.295,-0.027413315
5260,126.3,-0.027006004
5261,126.305,-0.026598728
5262,126.31,-0.026191484
5263,126.315,-0.025784274
5264,126.32,-0.025377098
5265,126.325,-0.024969955
5266,126.33,-0.024562846
5267,126.335,-0.02415577
5268,126.34,-0.023748727
5269,126.345,-0.023341718
5270,126.35,-0.022934742
5271,126.355,-0.0225278
5272,126.36,-0.022120891
5273,126.365,-0.021714016
5274,126.37,-0.021307174
5275,126.375,-0.020900366
5276,126.38,-0.020493591
5277,126.385,-0.020086849
5278,126.39,-0.019680141
5279,126.395,-0.019273466
5280,126.4,-0.018866825
5281,126.405,-0.018460217
5282,126.41,-0.018053642
5283,126.415,-0.017647101
5284,126.42,-0.017240593
5285,126.425,-0.016834119
5286,126.43,-0.016427678
5287,126.435,-0.01602127
5288,126.44,-0.015614896
5289,126.445,-0.015208555
5290,126.45,-0.014802247
5291,126.455,-0.014395973
5292,126.46,-0.013989732
5293,126.465,-0.013583525
5294,126.47,-0.013177351
5295,126.475,-0.01277121
5296,126.48,-0.012365102
5297,126.485,-0.011959028
5298,126.49,-0.011552987
5299,126.495,-0.01114698
5300,126.5,-0.010741006
5301,126.505,-0.010335065
5302,126.51,-0.009929157
5303,126.515,-0.009523283
5304,126.52,-0.009117442
5305,126.525,-0.008711635
5306,126.53,-0.00830586
5307,126.535,-0.007900119
5308,126.54,-0.007494412
5309,126.545,-0.007088737
5310,126.55,-0.006683096
5311,126.555,-0.006277488
5312,126.56,-0.005871914
5313,126.565,-0.005466372
5314,126.57,-0.005060864
5315,126.575,-0.004655389
5316,126.58,-0.004249948
5317,126.585,-0.003844539
5318,126.59,-0.003439164
5319,126.595,-0.003033823
5320,126.6,-0.002628514
5321,126.605,-0.002223239
5322,126.61,-0.001817997
5323,126.615,-0.001412788
5324,126.62,-0.001007612
5325,126.625,-6.02E-04
5326,126.63,-1.97E-04
5327,126.635,2.08E-04
5328,126.64,6.13E-04
5329,126.645,0.001017768
5330,126.65,0.001422744
5331,126.655,0.001827688
5332,126.66,0.002232598
5333,126.665,0.002637474
5334,126.67,0.003042318
5335,126.675,0.003447129
5336,126.68,0.003851906
5337,126.685,0.00425665
5338,126.69,0.004661361
5339,126.695,0.005066039
5340,126.7,0.005470683
5341,126.705,0.005875295
5342,126.71,0.006279873
5343,126.715,0.006684418
5344,126.72,0.00708893
5345,126.725,0.007493409
5346,126.73,0.007897855
5347,126.735,0.008302268
5348,126.74,0.008706647
5349,126.745,0.009110994
5350,126.75,0.009515307
5351,126.755,0.009919587
5352,126.76,0.010323834
5353,126.765,0.010728048
5354,126.77,0.011132229
5355,126.775,0.011536377
5356,126.78,0.011940492
5357,126.785,0.012344573
5358,126.79,0.012748622
5359,126.795,0.013152637
5360,126.8,0.013556619
5361,126.805,0.013960569
5362,126.81,0.014364485
5363,126.815,0.014768368
5364,126.82,0.015172218
5365,126.825,0.015576035
5366,126.83,0.015979819
5367,126.835,0.01638357
5368,126.84,0.016787288
5369,126.845,0.017190973
5370,126.85,0.017594625
5371,126.855,0.017998244
5372,126.86,0.018401829
5373,126.865,0.018805382
5374,126.87,0.019208902
5375,126.875,0.019612389
5376,126.88,0.020015842
5377,126.885,0.020419263
5378,126.89,0.020822651
5379,126.895,0.021226006
5380,126.9,0.021629327
5381,126.905,0.022032616
5382,126.91,0.022435872
5383,126.915,0.022839094
5384,126.92,0.023242284
5385,126.925,0.023645441
5386,126.93,0.024048565
5387,126.935,0.024451656
5388,126.94,0.024854714
5389,126.945,0.025257739
5390,126.95,0.025660731
5391,126.955,0.02606369
5392,126.96,0.026466616
5393,126.965,0.026869509
5394,126.97,0.027272369
5395,126.975,0.027675197
5396,126.98,0.028077991
5397,126.985,0.028480753
5398,126.99,0.028883481
5399,126.995,0.029286177
5400,127,0.029688839
5401,127.005,0.030091469
5402,127.01,0.030494066
5403,127.015,0.03089663
5404,127.02,0.031299161
5405,127.025,0.031701659
5406,127.03,0.032104125
5407,127.035,0.032506557
5408,127.04,0.032908957
5409,127.045,0.033311324
5410,127.05,0.033713657
5411,127.055,0.034115958
5412,127.06,0.034518226
5413,127.065,0.034920462
5414,127.07,0.035322664
5415,127.075,0.035724834
5416,127.08,0.03612697
5417,127.085,0.036529074
5418,127.09,0.036931145
5419,127.095,0.037333183
5420,127.1,0.037735189
5421,127.105,0.038137161
5422,127.11,0.038539101
5423,127.115,0.038941008
5424,127.12,0.039342882
5425,127.125,0.039744723
5426,127.13,0.040146532
5427,127.135,0.040548307
5428,127.14,0.04095005
5429,127.145,0.04135176
5430,127.15,0.041753437
5431,127.155,0.042155082
5432,127.16,0.042556694
5433,127.165,0.042958273
5434,127.17,0.043359819
5435,127.175,0.043761332
5436,127.18,0.044162813
5437,127.185,0.044564261
5438,127.19,0.044965676
5439,127.195,0.045367058
5440,127.2,0.045768408
5441,127.205,0.046169724
5442,127.21,0.046571009
5443,127.215,0.04697226
5444,127.22,0.047373479
5445,127.225,0.047774665
5446,127.23,0.048175818
5447,127.235,0.048576938
5448,127.24,0.048978026
5449,127.245,0.049379081
5450,127.25,0.049780103
5451,127.255,0.050181093
5452,127.26,0.05058205
5453,127.265,0.050982974
5454,127.27,0.051383866
5455,127.275,0.051784725
5456,127.28,0.052185551
5457,127.285,0.052586344
5458,127.29,0.052987105
5459,127.295,0.053387833
5460,127.3,0.053788529
5461,127.305,0.054189191
5462,127.31,0.054589822
5463,127.315,0.054990419
5464,127.32,0.055390984
5465,127.325,0.055791516
5466,127.33,0.056192016
5467,127.335,0.056592483
5468,127.34,0.056992917
5469,127.345,0.057393319
5470,127.35,0.057793688
5471,127.355,0.058194024
5472,127.36,0.058594328
5473,127.365,0.058994599
5474,127.37,0.059394837
5475,127.375,0.059795043
5476,127.38,0.060195217
5477,127.385,0.060595358
5478,127.39,0.060995466
5479,127.395,0.061395541
5480,127.4,0.061795584
5481,127.405,0.062195595
5482,127.41,0.062595572
5483,127.415,0.062995518
5484,127.42,0.06339543
5485,127.425,0.06379531
5486,127.43,0.064195158
5487,127.435,0.064594973
5488,127.44,0.064994755
5489,127.445,0.065394505
5490,127.45,0.065794222
5491,127.455,0.066193907
5492,127.46,0.066593559
5493,127.465,0.066993179
5494,127.47,0.067392766
5495,127.475,0.067792321
5496,127.48,0.068191843
5497,127.485,0.068591333
5498,127.49,0.06899079
5499,127.495,0.069390214
5500,127.5,0.069789606
5501,127.505,0.070188966
5502,127.51,0.070588293
5503,127.515,0.070987588
5504,127.52,0.07138685
5505,127.525,0.071786079
5506,127.53,0.072185276
5507,127.535,0.072584441
5508,127.54,0.072983573
5509,127.545,0.073382673
5510,127.55,0.07378174
5511,127.555,0.074180775
5512,127.56,0.074579777
5513,127.565,0.074978747
5514,127.57,0.075377684
5515,127.575,0.075776589
5516,127.58,0.076175462
5517,127.585,0.076574302
5518,127.59,0.07697311
5519,127.595,0.077371885
5520,127.6,0.077770627
