iteration,X,Y
5137,2.0822,-0.816082124
5138,2.0828,-0.819087921
5139,2.0834,-0.822093145
5140,2.084,-0.825097792
5141,2.0846,-0.828101861
5142,2.0852,-0.831105348
5143,2.0858,-0.834108251
5144,2.0864,-0.837110567
5145,2.087,-0.840112294
5146,2.0876,-0.843113429
5147,2.0882,-0.84611397
5148,2.0888,-0.849113914
5149,2.0894,-0.852113258
5150,2.09,-0.855112
5151,2.0906,-0.858110137
5152,2.0912,-0.861107667
5153,2.0918,-0.864104587
5154,2.0924,-0.867100894
5155,2.093,-0.870096586
5156,2.0936,-0.87309166
5157,2.0942,-0.876086114
5158,2.0948,-0.879079945
5159,2.0954,-0.882073151
5160,2.096,-0.885065728
5161,2.0966,-0.888057675
5162,2.0972,-0.891048988
5163,2.0978,-0.894039665
5164,2.0984,-0.897029704
5165,2.099,-0.900019102
5166,2.0996,-0.903007856
5167,2.1002,-0.905995964
5168,2.1008,-0.908983423
5169,2.1014,-0.911970231
5170,2.102,-0.914956384
5171,2.1026,-0.917941881
5172,2.1032,-0.920926718
5173,2.1038,-0.923910894
5174,2.1044,-0.926894406
5175,2.105,-0.92987725
5176,2.1056,-0.932859425
5177,2.1062,-0.935840927
5178,2.1068,-0.938821755
5179,2.1074,-0.941801906
5180,2.108,-0.944781376
5181,2.1086,-0.947760164
5182,2.1092,-0.950738267
5183,2.1098,-0.953715682
5184,2.1104,-0.956692406
5185,2.111,-0.959668438
5186,2.1116,-0.962643774
5187,2.1122,-0.965618412
5188,2.1128,-0.96859235
5189,2.1134,-0.971565584
5190,2.114,-0.974538112
5191,2.1146,-0.977509932
5192,2.1152,-0.98048104
5193,2.1158,-0.983451435
5194,2.1164,-0.986421114
5195,2.117,-0.989390074
5196,2.1176,-0.992358312
5197,2.1182,-0.995325827
5198,2.1188,-0.998292615
5199,2.1194,-1.001258673
5200,2.12,-1.004224
5201,2.1206,-1.007188592
5202,2.1212,-1.010152448
5203,2.1218,-1.013115564
5204,2.1224,-1.016077937
5205,2.123,-1.019039566
5206,2.1236,-1.022000447
5207,2.1242,-1.024960579
5208,2.1248,-1.027919958
5209,2.1254,-1.030878582
5210,2.126,-1.033836448
5211,2.1266,-1.036793554
5212,2.1272,-1.039749897
5213,2.1278,-1.042705474
5214,2.1284,-1.045660283
5215,2.129,-1.048614322
5216,2.1296,-1.051567587
5217,2.1302,-1.054520077
5218,2.1308,-1.057471788
5219,2.1314,-1.060422718
5220,2.132,-1.063372864
5221,2.1326,-1.066322224
5222,2.1332,-1.069270795
5223,2.1338,-1.072218575
5224,2.1344,-1.075165561
5225,2.135,-1.07811175
5226,2.1356,-1.08105714
5227,2.1362,-1.084001728
5228,2.1368,-1.086945512
5229,2.1374,-1.089888489
5230,2.138,-1.092830656
5231,2.1386,-1.095772011
5232,2.1392,-1.098712551
5233,2.1398,-1.101652274
5234,2.1404,-1.104591177
5235,2.141,-1.107529258
5236,2.1416,-1.110466513
5237,2.1422,-1.113402941
5238,2.1428,-1.116338538
5239,2.1434,-1.119273303
5240,2.144,-1.122207232
5241,2.1446,-1.125140323
5242,2.1452,-1.128072573
5243,2.1458,-1.13100398
5244,2.1464,-1.133934541
5245,2.147,-1.136864254
5246,2.1476,-1.139793116
5247,2.1482,-1.142721124
5248,2.1488,-1.145648275
5249,2.1494,-1.148574568
5250,2.15,-1.1515
5251,2.1506,-1.154424568
5252,2.1512,-1.157348269
5253,2.1518,-1.1602711
5254,2.1524,-1.16319306
5255,2.153,-1.166114146
5256,2.1536,-1.169034355
5257,2.1542,-1.171953684
5258,2.1548,-1.174872131
5259,2.1554,-1.177789693
5260,2.156,-1.180706368
5261,2.1566,-1.183622153
5262,2.1572,-1.186537046
5263,2.1578,-1.189451043
5264,2.1584,-1.192364143
5265,2.159,-1.195276342
5266,2.1596,-1.198187639
5267,2.1602,-1.20109803
5268,2.1608,-1.204007513
5269,2.1614,-1.206916085
5270,2.162,-1.209823744
5271,2.1626,-1.212730487
5272,2.1632,-1.215636312
5273,2.1638,-1.218541216
5274,2.1644,-1.221445196
5275,2.165,-1.22434825
5276,2.1656,-1.227250375
5277,2.1662,-1.230151569
5278,2.1668,-1.233051829
5279,2.1674,-1.235951152
5280,2.168,-1.238849536
5281,2.1686,-1.241746978
5282,2.1692,-1.244643476
5283,2.1698,-1.247539027
5284,2.1704,-1.250433629
5285,2.171,-1.253327278
5286,2.1716,-1.256219973
5287,2.1722,-1.25911171
5288,2.1728,-1.262002487
5289,2.1734,-1.264892302
5290,2.174,-1.267781152
5291,2.1746,-1.270669034
5292,2.1752,-1.273555946
5293,2.1758,-1.276441885
5294,2.1764,-1.279326849
5295,2.177,-1.282210834
5296,2.1776,-1.285093839
5297,2.1782,-1.28797586
5298,2.1788,-1.290856896
5299,2.1794,-1.293736944
5300,2.18,-1.296616
5301,2.1806,-1.299494063
5302,2.1812,-1.302371129
5303,2.1818,-1.305247197
5304,2.1824,-1.308122264
5305,2.183,-1.310996326
5306,2.1836,-1.313869382
5307,2.1842,-1.316741429
5308,2.1848,-1.319612464
5309,2.1854,-1.322482484
5310,2.186,-1.325351488
5311,2.1866,-1.328219472
5312,2.1872,-1.331086434
5313,2.1878,-1.333952372
5314,2.1884,-1.336817282
5315,2.189,-1.339681162
5316,2.1896,-1.34254401
5317,2.1902,-1.345405822
5318,2.1908,-1.348266597
5319,2.1914,-1.351126332
5320,2.192,-1.353985024
5321,2.1926,-1.35684267
5322,2.1932,-1.359699269
5323,2.1938,-1.362554817
5324,2.1944,-1.365409311
5325,2.195,-1.36826275
5326,2.1956,-1.37111513
5327,2.1962,-1.37396645
5328,2.1968,-1.376816706
5329,2.1974,-1.379665895
5330,2.198,-1.382514016
5331,2.1986,-1.385361065
5332,2.1992,-1.388207041
5333,2.1998,-1.39105194
5334,2.2004,-1.39389576
5335,2.201,-1.396738498
5336,2.2016,-1.399580152
5337,2.2022,-1.402420719
5338,2.2028,-1.405260196
5339,2.2034,-1.408098581
5340,2.204,-1.410935872
5341,2.2046,-1.413772065
5342,2.2052,-1.416607159
5343,2.2058,-1.41944115
5344,2.2064,-1.422274036
5345,2.207,-1.425105814
5346,2.2076,-1.427936482
5347,2.2082,-1.430766037
5348,2.2088,-1.433594477
5349,2.2094,-1.436421799
5350,2.21,-1.439248
5351,2.2106,-1.442073078
5352,2.2112,-1.44489703
5353,2.2118,-1.447719854
5354,2.2124,-1.450541547
5355,2.213,-1.453362106
5356,2.2136,-1.456181529
5357,2.2142,-1.458999813
5358,2.2148,-1.461816956
5359,2.2154,-1.464632955
5360,2.216,-1.467447808
5361,2.2166,-1.470261511
5362,2.2172,-1.473074063
5363,2.2178,-1.47588546
5364,2.2184,-1.478695701
5365,2.219,-1.481504782
5366,2.2196,-1.484312701
5367,2.2202,-1.487119455
5368,2.2208,-1.489925042
5369,2.2214,-1.492729459
5370,2.222,-1.495532704
5371,2.2226,-1.498334774
5372,2.2232,-1.501135666
5373,2.2238,-1.503935377
5374,2.2244,-1.506733906
5375,2.225,-1.50953125
5376,2.2256,-1.512327406
5377,2.2262,-1.515122371
5378,2.2268,-1.517916142
5379,2.2274,-1.520708718
5380,2.228,-1.523500096
5381,2.2286,-1.526290273
5382,2.2292,-1.529079246
5383,2.2298,-1.531867013
5384,2.2304,-1.534653571
5385,2.231,-1.537438918
5386,2.2316,-1.540223051
5387,2.2322,-1.543005968
5388,2.2328,-1.545787665
5389,2.2334,-1.548568141
5390,2.234,-1.551347392
5391,2.2346,-1.554125417
5392,2.2352,-1.556902212
5393,2.2358,-1.559677775
5394,2.2364,-1.562452103
5395,2.237,-1.565225194
5396,2.2376,-1.567997045
5397,2.2382,-1.570767654
5398,2.2388,-1.573537018
5399,2.2394,-1.576305134
5400,2.24,-1.579072
5401,2.2406,-1.581837613
5402,2.2412,-1.584601971
5403,2.2418,-1.587365071
5404,2.2424,-1.59012691
5405,2.243,-1.592887486
5406,2.2436,-1.595646796
5407,2.2442,-1.598404838
5408,2.2448,-1.601161609
5409,2.2454,-1.603917107
5410,2.246,-1.606671328
5411,2.2466,-1.609424271
5412,2.2472,-1.612175932
5413,2.2478,-1.614926309
5414,2.2484,-1.6176754
5415,2.249,-1.620423202
5416,2.2496,-1.623169712
5417,2.2502,-1.625914928
5418,2.2508,-1.628658847
5419,2.2514,-1.631401467
5420,2.252,-1.634142784
5421,2.2526,-1.636882797
5422,2.2532,-1.639621502
5423,2.2538,-1.642358898
5424,2.2544,-1.645094982
5425,2.255,-1.64782975
5426,2.2556,-1.650563201
5427,2.2562,-1.653295331
5428,2.2568,-1.656026139
5429,2.2574,-1.658755622
5430,2.258,-1.661483776
5431,2.2586,-1.6642106
5432,2.2592,-1.666936091
5433,2.2598,-1.669660246
5434,2.2604,-1.672383062
5435,2.261,-1.675104538
5436,2.2616,-1.67782467
5437,2.2622,-1.680543456
5438,2.2628,-1.683260894
5439,2.2634,-1.68597698
5440,2.264,-1.688691712
5441,2.2646,-1.691405088
5442,2.2652,-1.694117104
5443,2.2658,-1.696827759
5444,2.2664,-1.69953705
5445,2.267,-1.702244974
5446,2.2676,-1.704951528
5447,2.2682,-1.707656711
5448,2.2688,-1.710360519
5449,2.2694,-1.713062949
5450,2.27,-1.715764
5451,2.2706,-1.718463668
5452,2.2712,-1.721161952
5453,2.2718,-1.723858848
5454,2.2724,-1.726554353
5455,2.273,-1.729248466
5456,2.2736,-1.731941183
5457,2.2742,-1.734632503
5458,2.2748,-1.737322422
5459,2.2754,-1.740010938
5460,2.276,-1.742698048
5461,2.2766,-1.74538375
5462,2.2772,-1.748068041
5463,2.2778,-1.750750918
5464,2.2784,-1.753432379
5465,2.279,-1.756112422
5466,2.2796,-1.758791043
5467,2.2802,-1.761468241
5468,2.2808,-1.764144012
5469,2.2814,-1.766818354
5470,2.282,-1.769491264
5471,2.2826,-1.77216274
5472,2.2832,-1.774832779
5473,2.2838,-1.777501379
5474,2.2844,-1.780168537
5475,2.285,-1.78283425
5476,2.2856,-1.785498516
5477,2.2862,-1.788161332
5478,2.2868,-1.790822696
5479,2.2874,-1.793482605
5480,2.288,-1.796141056
5481,2.2886,-1.798798047
5482,2.2892,-1.801453575
5483,2.2898,-1.804107638
5484,2.2904,-1.806760233
5485,2.291,-1.809411358
5486,2.2916,-1.812061009
5487,2.2922,-1.814709185
5488,2.2928,-1.817355882
5489,2.2934,-1.820001099
5490,2.294,-1.822644832
5491,2.2946,-1.825287079
5492,2.2952,-1.827927837
5493,2.2958,-1.830567104
5494,2.2964,-1.833204877
5495,2.297,-1.835841154
5496,2.2976,-1.838475932
5497,2.2982,-1.841109208
5498,2.2988,-1.843740979
5499,2.2994,-1.846371244
5500,2.3,-1.849
5501,2.3006,-1.851627244
5502,2.3012,-1.854252973
5503,2.3018,-1.856877184
5504,2.3024,-1.859499876
5505,2.303,-1.862121046
5506,2.3036,-1.864740691
5507,2.3042,-1.867358808
5508,2.3048,-1.869975395
5509,2.3054,-1.872590449
5510,2.306,-1.875203968
5511,2.3066,-1.877815949
5512,2.3072,-1.88042639
5513,2.3078,-1.883035287
5514,2.3084,-1.885642639
5515,2.309,-1.888248442
5516,2.3096,-1.890852695
5517,2.3102,-1.893455394
5518,2.3108,-1.896056537
5519,2.3114,-1.898656121
5520,2.312,-1.901254144
5521,2.3126,-1.903850603
5522,2.3132,-1.906445496
5523,2.3138,-1.90903882
5524,2.3144,-1.911630572
5525,2.315,-1.91422075
5526,2.3156,-1.916809351
5527,2.3162,-1.919396373
5528,2.3168,-1.921981813
5529,2.3174,-1.924565668
5530,2.318,-1.927147936
5531,2.3186,-1.929728614
5532,2.3192,-1.9323077
5533,2.3198,-1.934885191
5534,2.3204,-1.937461085
5535,2.321,-1.940035378
5536,2.3216,-1.942608069
5537,2.3222,-1.945179154
5538,2.3228,-1.947748631
5539,2.3234,-1.950316498
5540,2.324,-1.952882752
5541,2.3246,-1.95544739
5542,2.3252,-1.95801041
5543,2.3258,-1.960571809
5544,2.3264,-1.963131585
5545,2.327,-1.965689734
5546,2.3276,-1.968246255
5547,2.3282,-1.970801144
5548,2.3288,-1.9733544
5549,2.3294,-1.97590602
5550,2.33,-1.978456
5551,2.3306,-1.981004339
5552,2.3312,-1.983551033
5553,2.3318,-1.986096081
5554,2.3324,-1.98863948
5555,2.333,-1.991181226
5556,2.3336,-1.993721318
5557,2.3342,-1.996259753
5558,2.3348,-1.998796528
5559,2.3354,-2.00133164
5560,2.336,-2.003865088
5561,2.3366,-2.006396868
5562,2.3372,-2.008926978
5563,2.3378,-2.011455416
5564,2.3384,-2.013982178
5565,2.339,-2.016507262
5566,2.3396,-2.019030666
5567,2.3402,-2.021552386
5568,2.3408,-2.024072421
5569,2.3414,-2.026590768
5570,2.342,-2.029107424
5571,2.3426,-2.031622386
5572,2.3432,-2.034135653
5573,2.3438,-2.036647221
5574,2.3444,-2.039157087
5575,2.345,-2.04166525
5576,2.3456,-2.044171706
5577,2.3462,-2.046676454
5578,2.3468,-2.04917949
5579,2.3474,-2.051680811
5580,2.348,-2.054180416
5581,2.3486,-2.056678301
5582,2.3492,-2.059174465
5583,2.3498,-2.061668904
5584,2.3504,-2.064161616
5585,2.351,-2.066652598
5586,2.3516,-2.069141848
5587,2.3522,-2.071629363
5588,2.3528,-2.07411514
5589,2.3534,-2.076599177
5590,2.354,-2.079081472
5591,2.3546,-2.081562021
5592,2.3552,-2.084040823
5593,2.3558,-2.086517874
5594,2.3564,-2.088993172
5595,2.357,-2.091466714
5596,2.3576,-2.093938498
5597,2.3582,-2.096408521
5598,2.3588,-2.098876781
5599,2.3594,-2.101343275
5600,2.36,-2.103808
5601,2.3606,-2.106270954
5602,2.3612,-2.108732134
5603,2.3618,-2.111191538
5604,2.3624,-2.113649163
5605,2.363,-2.116105006
5606,2.3636,-2.118559065
5607,2.3642,-2.121011337
5608,2.3648,-2.12346182
5609,2.3654,-2.125910511
5610,2.366,-2.128357408
5611,2.3666,-2.130802507
5612,2.3672,-2.133245807
5613,2.3678,-2.135687304
5614,2.3684,-2.138126997
5615,2.369,-2.140564882
5616,2.3696,-2.143000957
5617,2.3702,-2.145435219
5618,2.3708,-2.147867666
5619,2.3714,-2.150298295
5620,2.372,-2.152727104
5621,2.3726,-2.15515409
5622,2.3732,-2.15757925
5623,2.3738,-2.160002581
5624,2.3744,-2.162424082
5625,2.375,-2.16484375
5626,2.3756,-2.167261582
5627,2.3762,-2.169677575
5628,2.3768,-2.172091726
5629,2.3774,-2.174504034
5630,2.378,-2.176914496
5631,2.3786,-2.179323109
5632,2.3792,-2.18172987
5633,2.3798,-2.184134777
5634,2.3804,-2.186537827
5635,2.381,-2.188939018
5636,2.3816,-2.191338347
5637,2.3822,-2.193735812
5638,2.3828,-2.196131409
5639,2.3834,-2.198525137
5640,2.384,-2.200916992
5641,2.3846,-2.203306973
5642,2.3852,-2.205695076
5643,2.3858,-2.208081299
5644,2.3864,-2.210465639
5645,2.387,-2.212848094
5646,2.3876,-2.215228661
5647,2.3882,-2.217607338
5648,2.3888,-2.219984122
5649,2.3894,-2.22235901
5650,2.39,-2.224732
5651,2.3906,-2.227103089
5652,2.3912,-2.229472275
5653,2.3918,-2.231839555
5654,2.3924,-2.234204926
5655,2.393,-2.236568386
5656,2.3936,-2.238929932
5657,2.3942,-2.241289562
5658,2.3948,-2.243647273
5659,2.3954,-2.246003063
5660,2.396,-2.248356928
5661,2.3966,-2.250708867
5662,2.3972,-2.253058876
5663,2.3978,-2.255406953
5664,2.3984,-2.257753096
5665,2.399,-2.260097302
5666,2.3996,-2.262439568
5667,2.4002,-2.264779892
5668,2.4008,-2.267118271
5669,2.4014,-2.269454703
5670,2.402,-2.271789184
5671,2.4026,-2.274121713
5672,2.4032,-2.276452286
5673,2.4038,-2.278780902
5674,2.4044,-2.281107558
5675,2.405,-2.28343225
5676,2.4056,-2.285754977
5677,2.4062,-2.288075735
5678,2.4068,-2.290394523
5679,2.4074,-2.292711338
5680,2.408,-2.295026176
5681,2.4086,-2.297339036
5682,2.4092,-2.299649915
5683,2.4098,-2.30195881
5684,2.4104,-2.304265718
5685,2.411,-2.306570638
5686,2.4116,-2.308873566
5687,2.4122,-2.3111745
5688,2.4128,-2.313473438
5689,2.4134,-2.315770376
5690,2.414,-2.318065312
5691,2.4146,-2.320358244
5692,2.4152,-2.322649168
5693,2.4158,-2.324938083
5694,2.4164,-2.327224986
5695,2.417,-2.329509874
5696,2.4176,-2.331792744
5697,2.4182,-2.334073595
5698,2.4188,-2.336352423
5699,2.4194,-2.338629225
5700,2.42,-2.340904
5701,2.4206,-2.343176744
5702,2.4212,-2.345447456
5703,2.4218,-2.347716132
5704,2.4224,-2.349982769
5705,2.423,-2.352247366
5706,2.4236,-2.354509919
5707,2.4242,-2.356770427
5708,2.4248,-2.359028886
5709,2.4254,-2.361285294
5710,2.426,-2.363539648
5711,2.4266,-2.365791946
5712,2.4272,-2.368042185
5713,2.4278,-2.370290362
5714,2.4284,-2.372536475
5715,2.429,-2.374780522
5716,2.4296,-2.377022499
5717,2.4302,-2.379262405
5718,2.4308,-2.381500236
5719,2.4314,-2.38373599
5720,2.432,-2.385969664
5721,2.4326,-2.388201256
5722,2.4332,-2.390430763
5723,2.4338,-2.392658183
5724,2.4344,-2.394883513
5725,2.435,-2.39710675
5726,2.4356,-2.399327892
5727,2.4362,-2.401546936
5728,2.4368,-2.40376388
5729,2.4374,-2.405978721
5730,2.438,-2.408191456
5731,2.4386,-2.410402083
5732,2.4392,-2.412610599
5733,2.4398,-2.414817002
5734,2.4404,-2.417021289
5735,2.441,-2.419223458
5736,2.4416,-2.421423505
5737,2.4422,-2.423621429
5738,2.4428,-2.425817226
5739,2.4434,-2.428010895
5740,2.444,-2.430202432
5741,2.4446,-2.432391835
5742,2.4452,-2.434579101
5743,2.4458,-2.436764228
5744,2.4464,-2.438947213
5745,2.447,-2.441128054
5746,2.4476,-2.443306748
5747,2.4482,-2.445483292
5748,2.4488,-2.447657683
5749,2.4494,-2.44982992
5750,2.45,-2.452
5751,2.4506,-2.45416792
5752,2.4512,-2.456333677
5753,2.4518,-2.458497268
5754,2.4524,-2.460658692
5755,2.453,-2.462817946
5756,2.4536,-2.464975027
5757,2.4542,-2.467129932
5758,2.4548,-2.469282659
5759,2.4554,-2.471433205
5760,2.456,-2.473581568
5761,2.4566,-2.475727745
5762,2.4572,-2.477871734
5763,2.4578,-2.480013531
5764,2.4584,-2.482153135
5765,2.459,-2.484290542
5766,2.4596,-2.486425751
5767,2.4602,-2.488558758
5768,2.4608,-2.490689561
5769,2.4614,-2.492818157
5770,2.462,-2.494944544
5771,2.4626,-2.497068719
5772,2.4632,-2.49919068
5773,2.4638,-2.501310424
5774,2.4644,-2.503427948
5775,2.465,-2.50554325
5776,2.4656,-2.507656327
5777,2.4662,-2.509767177
5778,2.4668,-2.511875797
5779,2.4674,-2.513982184
5780,2.468,-2.516086336
5781,2.4686,-2.51818825
5782,2.4692,-2.520287924
5783,2.4698,-2.522385355
5784,2.4704,-2.524480541
5785,2.471,-2.526573478
5786,2.4716,-2.528664165
5787,2.4722,-2.530752598
5788,2.4728,-2.532838775
5789,2.4734,-2.534922694
5790,2.474,-2.537004352
5791,2.4746,-2.539083746
5792,2.4752,-2.541160874
5793,2.4758,-2.543235733
5794,2.4764,-2.545308321
5795,2.477,-2.547378634
5796,2.4776,-2.549446671
5797,2.4782,-2.551512428
5798,2.4788,-2.553575904
5799,2.4794,-2.555637096
5800,2.48,-2.557696
5801,2.4806,-2.559752615
5802,2.4812,-2.561806937
5803,2.4818,-2.563858965
5804,2.4824,-2.565908696
5805,2.483,-2.567956126
5806,2.4836,-2.570001254
5807,2.4842,-2.572044077
5808,2.4848,-2.574084592
5809,2.4854,-2.576122796
5810,2.486,-2.578158688
5811,2.4866,-2.580192264
5812,2.4872,-2.582223522
5813,2.4878,-2.58425246
5814,2.4884,-2.586279074
5815,2.489,-2.588303362
5816,2.4896,-2.590325322
5817,2.4902,-2.59234495
5818,2.4908,-2.594362245
5819,2.4914,-2.596377204
5820,2.492,-2.598389824
5821,2.4926,-2.600400102
5822,2.4932,-2.602408037
5823,2.4938,-2.604413625
5824,2.4944,-2.606416863
5825,2.495,-2.60841775
5826,2.4956,-2.610416282
5827,2.4962,-2.612412458
5828,2.4968,-2.614406274
5829,2.4974,-2.616397727
5830,2.498,-2.618386816
5831,2.4986,-2.620373537
5832,2.4992,-2.622357889
5833,2.4998,-2.624339868
5834,2.5004,-2.626319472
5835,2.501,-2.628296698
5836,2.5016,-2.630271544
5837,2.5022,-2.632244007
5838,2.5028,-2.634214084
5839,2.5034,-2.636181773
5840,2.504,-2.638147072
5841,2.5046,-2.640109977
5842,2.5052,-2.642070487
5843,2.5058,-2.644028598
5844,2.5064,-2.645984308
5845,2.507,-2.647937614
5846,2.5076,-2.649888514
5847,2.5082,-2.651837005
5848,2.5088,-2.653783085
5849,2.5094,-2.655726751
5850,2.51,-2.657668
5851,2.5106,-2.65960683
5852,2.5112,-2.661543238
5853,2.5118,-2.663477222
5854,2.5124,-2.665408779
5855,2.513,-2.667337906
5856,2.5136,-2.669264601
5857,2.5142,-2.671188861
5858,2.5148,-2.673110684
5859,2.5154,-2.675030067
5860,2.516,-2.676947008
5861,2.5166,-2.678861503
5862,2.5172,-2.680773551
5863,2.5178,-2.682683148
5864,2.5184,-2.684590293
5865,2.519,-2.686494982
5866,2.5196,-2.688397213
5867,2.5202,-2.690296983
5868,2.5208,-2.69219429
5869,2.5214,-2.694089131
5870,2.522,-2.695981504
5871,2.5226,-2.697871406
5872,2.5232,-2.699758834
5873,2.5238,-2.701643785
5874,2.5244,-2.703526258
5875,2.525,-2.70540625
5876,2.5256,-2.707283758
5877,2.5262,-2.709158779
5878,2.5268,-2.71103131
5879,2.5274,-2.71290135
5880,2.528,-2.714768896
5881,2.5286,-2.716633945
5882,2.5292,-2.718496494
5883,2.5298,-2.720356541
5884,2.5304,-2.722214083
5885,2.531,-2.724069118
5886,2.5316,-2.725921643
5887,2.5322,-2.727771656
5888,2.5328,-2.729619153
5889,2.5334,-2.731464133
5890,2.534,-2.733306592
5891,2.5346,-2.735146529
5892,2.5352,-2.73698394
5893,2.5358,-2.738818823
5894,2.5364,-2.740651175
5895,2.537,-2.742480994
5896,2.5376,-2.744308277
5897,2.5382,-2.746133022
5898,2.5388,-2.747955226
5899,2.5394,-2.749774886
5900,2.54,-2.751592
5901,2.5406,-2.753406565
5902,2.5412,-2.755218579
5903,2.5418,-2.757028039
5904,2.5424,-2.758834942
5905,2.543,-2.760639286
5906,2.5436,-2.762441068
5907,2.5442,-2.764240286
5908,2.5448,-2.766036937
5909,2.5454,-2.767831019
5910,2.546,-2.769622528
5911,2.5466,-2.771411463
5912,2.5472,-2.77319782
5913,2.5478,-2.774981597
5914,2.5484,-2.776762792
5915,2.549,-2.778541402
5916,2.5496,-2.780317424
5917,2.5502,-2.782090856
5918,2.5508,-2.783861695
5919,2.5514,-2.785629939
5920,2.552,-2.787395584
5921,2.5526,-2.789158629
5922,2.5532,-2.79091907
5923,2.5538,-2.792676906
5924,2.5544,-2.794432134
5925,2.555,-2.79618475
5926,2.5556,-2.797934753
5927,2.5562,-2.799682139
5928,2.5568,-2.801426907
5929,2.5574,-2.803169054
5930,2.558,-2.804908576
5931,2.5586,-2.806645472
5932,2.5592,-2.808379739
5933,2.5598,-2.810111374
5934,2.5604,-2.811840374
5935,2.561,-2.813566738
5936,2.5616,-2.815290462
5937,2.5622,-2.817011544
5938,2.5628,-2.818729982
5939,2.5634,-2.820445772
5940,2.564,-2.822158912
5941,2.5646,-2.8238694
5942,2.5652,-2.825577232
5943,2.5658,-2.827282407
5944,2.5664,-2.828984922
5945,2.567,-2.830684774
5946,2.5676,-2.83238196
5947,2.5682,-2.834076479
5948,2.5688,-2.835768327
5949,2.5694,-2.837457501
5950,2.57,-2.839144
5951,2.5706,-2.84082782
5952,2.5712,-2.84250896
5953,2.5718,-2.844187416
5954,2.5724,-2.845863185
5955,2.573,-2.847536266
5956,2.5736,-2.849206655
5957,2.5742,-2.850874351
5958,2.5748,-2.85253935
5959,2.5754,-2.85420165
5960,2.576,-2.855861248
5961,2.5766,-2.857518142
5962,2.5772,-2.859172329
5963,2.5778,-2.860823806
5964,2.5784,-2.862472571
5965,2.579,-2.864118622
5966,2.5796,-2.865761955
5967,2.5802,-2.867402569
5968,2.5808,-2.86904046
5969,2.5814,-2.870675626
5970,2.582,-2.872308064
5971,2.5826,-2.873937772
5972,2.5832,-2.875564747
5973,2.5838,-2.877188987
5974,2.5844,-2.878810489
5975,2.585,-2.88042925
5976,2.5856,-2.882045268
5977,2.5862,-2.88365854
5978,2.5868,-2.885269064
5979,2.5874,-2.886876837
5980,2.588,-2.888481856
5981,2.5886,-2.890084119
5982,2.5892,-2.891683623
5983,2.5898,-2.893280366
5984,2.5904,-2.894874345
5985,2.591,-2.896465558
5986,2.5916,-2.898054001
5987,2.5922,-2.899639673
5988,2.5928,-2.90122257
5989,2.5934,-2.902802691
5990,2.594,-2.904380032
5991,2.5946,-2.905954591
5992,2.5952,-2.907526365
5993,2.5958,-2.909095352
5994,2.5964,-2.910661549
5995,2.597,-2.912224954
5996,2.5976,-2.913785564
5997,2.5982,-2.915343376
5998,2.5988,-2.916898387
5999,2.5994,-2.918450596
6000,2.6,-2.92
6001,2.6006,-2.921546596
6002,2.6012,-2.923090381
6003,2.6018,-2.924631352
6004,2.6024,-2.926169508
6005,2.603,-2.927704846
6006,2.6036,-2.929237363
6007,2.6042,-2.930767056
6008,2.6048,-2.932293923
6009,2.6054,-2.933817961
6010,2.606,-2.935339168
6011,2.6066,-2.936857541
6012,2.6072,-2.938373078
6013,2.6078,-2.939885775
6014,2.6084,-2.941395631
6015,2.609,-2.942902642
6016,2.6096,-2.944406807
6017,2.6102,-2.945908122
6018,2.6108,-2.947406585
6019,2.6114,-2.948902193
6020,2.612,-2.950394944
6021,2.6126,-2.951884835
6022,2.6132,-2.953371864
6023,2.6138,-2.954856028
6024,2.6144,-2.956337324
6025,2.615,-2.95781575
6026,2.6156,-2.959291303
6027,2.6162,-2.960763981
6028,2.6168,-2.962233781
6029,2.6174,-2.9637007
6030,2.618,-2.965164736
6031,2.6186,-2.966625886
6032,2.6192,-2.968084148
6033,2.6198,-2.969539519
6034,2.6204,-2.970991997
6035,2.621,-2.972441578
6036,2.6216,-2.973888261
6037,2.6222,-2.975332042
6038,2.6228,-2.976772919
6039,2.6234,-2.97821089
6040,2.624,-2.979645952
6041,2.6246,-2.981078102
6042,2.6252,-2.982507338
6043,2.6258,-2.983933657
6044,2.6264,-2.985357057
6045,2.627,-2.986777534
6046,2.6276,-2.988195087
6047,2.6282,-2.989609712
6048,2.6288,-2.991021408
6049,2.6294,-2.992430172
6050,2.63,-2.993836
6051,2.6306,-2.995238891
6052,2.6312,-2.996638841
6053,2.6318,-2.998035849
6054,2.6324,-2.999429912
6055,2.633,-3.000821026
6056,2.6336,-3.00220919
6057,2.6342,-3.003594401
6058,2.6348,-3.004976656
6059,2.6354,-3.006355952
6060,2.636,-3.007732288
6061,2.6366,-3.00910566
6062,2.6372,-3.010476066
6063,2.6378,-3.011843504
6064,2.6384,-3.01320797
6065,2.639,-3.014569462
6066,2.6396,-3.015927978
6067,2.6402,-3.017283514
6068,2.6408,-3.018636069
6069,2.6414,-3.01998564
6070,2.642,-3.021332224
6071,2.6426,-3.022675818
6072,2.6432,-3.024016421
6073,2.6438,-3.025354029
6074,2.6444,-3.026688639
6075,2.645,-3.02802025
6076,2.6456,-3.029348858
6077,2.6462,-3.030674462
6078,2.6468,-3.031997058
6079,2.6474,-3.033316643
6080,2.648,-3.034633216
6081,2.6486,-3.035946773
6082,2.6492,-3.037257313
